anomaly_type,detection_method,level,study,site_id,country,region,metric,value,zscore,mean,std,severity,description,recommendation,lower_bound,upper_bound
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1273,USA,AMERICA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1303,CHN,ASIA,high_risk_count,8.0,,,,MEDIUM,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1305,CHN,ASIA,high_risk_count,9.0,,,,HIGH,"high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1308,CHN,ASIA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 131,FRA,EMEA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1337,AUS,ASIA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1339,AUS,ASIA,high_risk_count,8.0,,,,MEDIUM,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1343,AUS,ASIA,high_risk_count,8.0,,,,MEDIUM,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1352,BEL,EMEA,high_risk_count,8.0,,,,MEDIUM,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1353,BEL,EMEA,high_risk_count,10.0,,,,HIGH,"high_risk_count (10.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1355,BEL,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1358,BEL,EMEA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1360,BGR,EMEA,high_risk_count,8.0,,,,MEDIUM,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1362,BGR,EMEA,high_risk_count,9.0,,,,HIGH,"high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1365,BGR,EMEA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1372,BGR,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1374,BGR,EMEA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1376,BGR,EMEA,high_risk_count,9.0,,,,HIGH,"high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1379,BGR,EMEA,high_risk_count,10.0,,,,HIGH,"high_risk_count (10.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1397,CZE,EMEA,high_risk_count,8.0,,,,MEDIUM,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1399,CZE,EMEA,high_risk_count,9.0,,,,HIGH,"high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 14,SVK,EMEA,high_risk_count,10.0,,,,HIGH,"high_risk_count (10.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1402,CZE,EMEA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1408,CZE,EMEA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1409,CZE,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1410,CZE,EMEA,high_risk_count,9.0,,,,HIGH,"high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1412,CZE,EMEA,high_risk_count,9.0,,,,HIGH,"high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1414,CZE,EMEA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1420,CZE,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1421,DNK,EMEA,high_risk_count,8.0,,,,MEDIUM,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1426,DNK,EMEA,high_risk_count,8.0,,,,MEDIUM,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1428,DNK,EMEA,high_risk_count,8.0,,,,MEDIUM,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1431,HUN,EMEA,high_risk_count,10.0,,,,HIGH,"high_risk_count (10.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1432,HUN,EMEA,high_risk_count,9.0,,,,HIGH,"high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1433,HUN,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1437,HUN,EMEA,high_risk_count,8.0,,,,MEDIUM,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1439,HUN,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1443,HUN,EMEA,high_risk_count,10.0,,,,HIGH,"high_risk_count (10.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1444,HUN,EMEA,high_risk_count,9.0,,,,HIGH,"high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1445,HUN,EMEA,high_risk_count,8.0,,,,MEDIUM,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1455,ISR,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1465,LVA,EMEA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1466,LTU,EMEA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1469,LTU,EMEA,high_risk_count,10.0,,,,HIGH,"high_risk_count (10.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1472,LTU,EMEA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1476,LTU,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1477,MYS,ASIA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1481,MYS,ASIA,high_risk_count,9.0,,,,HIGH,"high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1502,NZL,ASIA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1505,NZL,ASIA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1519,POL,EMEA,high_risk_count,9.0,,,,HIGH,"high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1522,POL,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1523,POL,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1526,POL,EMEA,high_risk_count,8.0,,,,MEDIUM,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1531,POL,EMEA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 154,NLD,EMEA,high_risk_count,9.0,,,,HIGH,"high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1541,ROU,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1545,ROU,EMEA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1546,ROU,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1552,ROU,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1559,ZAF,EMEA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 156,NLD,EMEA,high_risk_count,8.0,,,,MEDIUM,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1561,ZAF,EMEA,high_risk_count,9.0,,,,HIGH,"high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1562,ZAF,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1573,ZAF,EMEA,high_risk_count,10.0,,,,HIGH,"high_risk_count (10.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1578,KOR,ASIA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1579,KOR,ASIA,high_risk_count,9.0,,,,HIGH,"high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 158,NLD,EMEA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1600,SWE,EMEA,high_risk_count,9.0,,,,HIGH,"high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1601,TWN,ASIA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1602,TWN,ASIA,high_risk_count,9.0,,,,HIGH,"high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1606,TWN,ASIA,high_risk_count,9.0,,,,HIGH,"high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 161,PRT,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1610,THA,ASIA,high_risk_count,9.0,,,,HIGH,"high_risk_count (9.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1611,THA,ASIA,high_risk_count,10.0,,,,HIGH,"high_risk_count (10.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1613,THA,ASIA,high_risk_count,8.0,,,,MEDIUM,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1621,TUR,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1623,TUR,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1624,TUR,EMEA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1626,SRB,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 163,SVK,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 1633,SRB,EMEA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 166,ARG,AMERICA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 169,ARG,AMERICA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 185,USA,AMERICA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 187,USA,AMERICA,high_risk_count,8.0,,,,MEDIUM,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 195,CHN,ASIA,high_risk_count,7.0,,,,MEDIUM,"high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 208,CHN,ASIA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 21,USA,AMERICA,high_risk_count,6.0,,,,MEDIUM,"high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
STATISTICAL_OUTLIER,IQR,site,Study_21,Site 283,ESP,EMEA,high_risk_count,8.0,,,,MEDIUM,"high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]",Review site for unusual high_risk_count pattern,-3.0,5.0
