study,site_id,anomaly_count,critical_count,high_count,medium_count,low_count,anomaly_types,type_diversity,anomaly_score,top_anomalies
Study_5,Site 296,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (12.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 294,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (49.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 293,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 291,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (20.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 289,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (30.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 286,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (29.000) is outside IQR bounds [-1.500, 2.500]"
Study_22,Site 535,5,0,5,0,0,STATISTICAL_OUTLIER,1,0.825,"subject_count (75.000) is outside IQR bounds [-21.500, 46.500]; missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]"
Study_22,Site 443,6,1,4,1,0,STATISTICAL_OUTLIER,1,0.825,"subject_count (64.000) is outside IQR bounds [-21.500, 46.500]; missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (7.000) is outside IQR bounds [-1.500, 2.500]"
Study_22,Site 2160,3,0,3,0,0,STATISTICAL_OUTLIER,1,0.825,"subject_count (75.000) is outside IQR bounds [-21.500, 46.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (27.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2153,4,0,4,0,0,STATISTICAL_OUTLIER,1,0.825,"subject_count (73.000) is outside IQR bounds [-21.500, 46.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (6.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 285,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 279,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (16.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 278,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (26.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 276,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 275,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 273,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (11.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 272,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (34.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 270,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (15.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 269,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (10.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 267,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 260,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 24,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (15.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 189,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (12.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 180,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 958,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (10.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 955,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (8.000) is outside IQR bounds [-1.500, 2.500]"
Study_23,Site 417,3,1,1,1,0,STATISTICAL_OUTLIER,1,0.825,"subject_count (51.000) is outside IQR bounds [-21.500, 46.500]; subjects_with_issues is 4.3 standard deviations above the mean (30.000 vs mean 3.590); inactivated_forms_count_sum (76.000) is outside IQR bounds [-1.500, 2.500]"
Study_23,Site 1673,4,1,2,1,0,STATISTICAL_OUTLIER,1,0.825,"subject_count (60.000) is outside IQR bounds [-21.500, 46.500]; subjects_with_issues is 5.3 standard deviations above the mean (36.000 vs mean 3.590); max_days_page_missing_sum (22.000) is outside IQR bounds [0.000, 0.000]"
Study_25,Site 945,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (92.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 941,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (26.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 937,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (61.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 933,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (18.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 929,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (7.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 924,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (29.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 923,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (63.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 873,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (32.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 863,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (27.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 862,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (138.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 861,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (51.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 860,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (58.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 857,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (10.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 854,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (23.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 848,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (53.000) is outside IQR bounds [-1.500, 2.500]"
Study_21,Site 318,5,1,3,1,0,STATISTICAL_OUTLIER,1,0.825,"subject_count is 4.4 standard deviations above the mean (122.000 vs mean 17.051); subjects_with_issues (11.000) is outside IQR bounds [-3.500, 8.500]; sae_pending_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]"
Study_21,Site 1474,4,1,1,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.825,"high_risk_count is 2.7 standard deviations above the mean (11.000 vs mean 1.548); subjects_with_issues (11.000) is outside IQR bounds [-3.500, 8.500]; sae_pending_count_sum (13.000) is outside IQR bounds [-1.500, 2.500]"
Study_21,Site 1405,4,1,1,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.825,"high_risk_count is 3.0 standard deviations above the mean (12.000 vs mean 1.548); subjects_with_issues (12.000) is outside IQR bounds [-3.500, 8.500]; sae_pending_count_sum (13.000) is outside IQR bounds [-1.500, 2.500]"
Study_21,Site 1222,4,1,1,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.825,"high_risk_count is 3.3 standard deviations above the mean (13.000 vs mean 1.548); subjects_with_issues (13.000) is outside IQR bounds [-3.500, 8.500]; sae_pending_count_sum is 2.8 standard deviations above the mean (15.000 vs mean 1.591)"
Study_23,Site 61,3,1,1,1,0,STATISTICAL_OUTLIER,1,0.825,"subject_count (59.000) is outside IQR bounds [-21.500, 46.500]; subjects_with_issues is 5.5 standard deviations above the mean (37.000 vs mean 3.590); inactivated_forms_count_sum (184.000) is outside IQR bounds [-1.500, 2.500]"
Study_23,Site 506,4,1,2,1,0,STATISTICAL_OUTLIER,1,0.825,"subject_count (49.000) is outside IQR bounds [-21.500, 46.500]; subjects_with_issues is 6.6 standard deviations above the mean (44.000 vs mean 3.590); edrr_open_issues_sum (7.000) is outside IQR bounds [0.000, 0.000]"
Study_23,Site 502,4,1,2,1,0,STATISTICAL_OUTLIER,1,0.825,"subject_count (48.000) is outside IQR bounds [-21.500, 46.500]; subjects_with_issues is 6.1 standard deviations above the mean (41.000 vs mean 3.590); edrr_open_issues_sum (9.000) is outside IQR bounds [0.000, 0.000]"
Study_23,Site 50,3,1,1,1,0,STATISTICAL_OUTLIER,1,0.825,"subject_count (62.000) is outside IQR bounds [-21.500, 46.500]; subjects_with_issues is 4.3 standard deviations above the mean (30.000 vs mean 3.590); inactivated_forms_count_sum (180.000) is outside IQR bounds [-1.500, 2.500]"
Study_21,Site 886,4,1,1,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.825,"high_risk_count is 3.3 standard deviations above the mean (13.000 vs mean 1.548); subjects_with_issues (13.000) is outside IQR bounds [-3.500, 8.500]; sae_pending_count_sum is 2.8 standard deviations above the mean (15.000 vs mean 1.591)"
Study_5,Site 316,4,1,2,1,0,STATISTICAL_OUTLIER,1,0.825,"avg_dqi_score (0.153) is outside IQR bounds [-0.078, 0.135]; missing_pages_count_sum (11.000) is outside IQR bounds [-1.500, 2.500]; max_days_page_missing_sum is 4.6 standard deviations above the mean (350.000 vs mean 15.133)"
Study_21,Site 1446,8,2,2,4,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.825,subject_count is 2.6 standard deviations above the mean (80.000 vs mean 17.051); high_risk_count is 4.1 standard deviations above the mean (16.000 vs mean 1.548); subjects_with_issues is 2.7 standard deviations above the mean (20.000 vs mean 3.590)
Study_25,Site 847,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (12.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 846,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (37.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 806,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (24.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 801,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (66.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 785,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (22.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 784,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (98.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 781,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (86.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 778,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (24.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 777,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (46.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 776,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (144.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 73,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (99.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 69,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (159.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 68,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (64.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 65,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (63.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 6,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 598,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (65.000) is outside IQR bounds [-1.500, 2.500]"
Study_24,Site 952,6,1,4,1,0,STATISTICAL_OUTLIER,1,0.825,"avg_dqi_score (0.181) is outside IQR bounds [-0.078, 0.135]; uncoded_meddra_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (15.000) is outside IQR bounds [-1.500, 2.500]"
Study_24,Site 536,8,0,6,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.825,"avg_dqi_score (0.153) is outside IQR bounds [-0.078, 0.135]; uncoded_meddra_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_25,Site 592,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (60.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 590,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (40.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 586,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (21.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 567,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (41.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 530,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (40.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 529,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (14.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 526,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (23.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 525,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (61.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 521,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (53.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 512,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 510,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (81.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 507,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (56.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 5,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (46.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 480,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (98.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 479,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (49.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 47,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (72.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 468,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (27.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 467,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (39.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 466,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (294.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 424,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (23.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 423,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (21.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 422,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (35.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 420,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (6.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 362,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (65.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 361,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (190.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 353,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (46.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 351,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (20.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 323,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (165.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 3,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (46.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 29,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (41.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2253,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (26.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2251,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (29.000) is outside IQR bounds [-1.500, 2.500]"
Study_16,Site 772,5,1,3,1,0,STATISTICAL_OUTLIER,1,0.825,"avg_dqi_score (0.176) is outside IQR bounds [-0.078, 0.135]; missing_visit_count_sum is 4.7 standard deviations above the mean (7.000 vs mean 0.472); max_days_outstanding_sum (101.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1913,2,1,0,1,0,STATISTICAL_OUTLIER,1,0.825,"avg_dqi_score (0.158) is outside IQR bounds [-0.078, 0.135]; max_days_page_missing_sum is 6.9 standard deviations above the mean (517.000 vs mean 15.133)"
Study_22,Site 1343,2,1,0,1,0,STATISTICAL_OUTLIER,1,0.825,"avg_dqi_score (0.158) is outside IQR bounds [-0.078, 0.135]; max_days_page_missing_sum is 7.6 standard deviations above the mean (565.000 vs mean 15.133)"
Study_25,Site 2250,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (50.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2248,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (33.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2246,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (21.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2245,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (31.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2244,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2242,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (10.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2241,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (41.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2239,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (19.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2238,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (41.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2237,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (54.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2236,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (23.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2235,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (7.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2234,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (9.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2233,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (147.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2231,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (54.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2229,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (36.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2228,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (94.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2227,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (20.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2223,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (16.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2217,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (25.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2216,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (38.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2215,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (32.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2212,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (19.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2211,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (12.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2210,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"inactivated_forms_count_sum (13.000) is outside IQR bounds [-1.500, 2.500]"
