study,site_id,country,region,subject_count,avg_dqi_score,max_dqi_score,std_dqi_score,total_issue_types,avg_issue_types,high_risk_count,medium_risk_count,subjects_with_issues,sae_pending_count_sum,uncoded_meddra_count_sum,missing_visit_count_sum,missing_pages_count_sum,lab_issues_count_sum,max_days_outstanding_sum,max_days_page_missing_sum,uncoded_whodd_count_sum,edrr_open_issues_sum,inactivated_forms_count_sum,site_risk_category
Study_21,Site 1449,HUN,EMEA,3,0.061111111111111116,0.18333333333333335,0.1058475493514314,1,0.3333333333333333,1,0,1,1,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1450,HUN,EMEA,2,0.09166666666666667,0.18333333333333335,0.12963624321753373,1,0.5,1,0,1,1,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1451,ISR,EMEA,11,0.05,0.18333333333333335,0.08563488385776753,3,0.2727272727272727,3,0,3,3,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1452,ISR,EMEA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1453,ISR,EMEA,15,0.024444444444444446,0.18333333333333335,0.06450872546699138,2,0.13333333333333333,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1454,ISR,EMEA,9,0.10740740740740742,0.23333333333333334,0.10311506218483658,5,0.5555555555555556,5,0,5,7,0,0,0,0,0,0,0,0,0,High
Study_21,Site 1455,ISR,EMEA,26,0.05026906207827261,0.20699561403508773,0.08457243220777556,8,0.3076923076923077,7,0,7,7,0,0,0,0,0,0,0,0,1,Medium
Study_21,Site 1456,ISR,EMEA,83,0.04418527300692131,0.23333333333333334,0.07927785674403716,21,0.25301204819277107,19,1,20,20,0,0,1,0,0,48,0,0,0,Medium
Study_21,Site 1457,ISR,EMEA,6,0.10228316067438553,0.43036563071297984,0.1766661356711235,5,0.8333333333333334,2,0,2,2,1,1,0,0,1,0,0,0,0,High
Study_21,Site 1458,ISR,EMEA,99,0.033478154586433786,0.34166666666666673,0.07412577283123344,24,0.24242424242424243,12,6,18,13,4,2,3,0,117,22,0,0,0,Low
Study_21,Site 1459,LVA,EMEA,25,0.007333333333333334,0.18333333333333335,0.036666666666666674,1,0.04,1,0,1,1,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1460,LVA,EMEA,4,0.04583333333333334,0.18333333333333335,0.09166666666666667,1,0.25,1,0,1,1,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1461,LVA,EMEA,19,0.009649122807017544,0.18333333333333335,0.042059551209603,1,0.05263157894736842,1,0,1,1,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1462,LVA,EMEA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1463,LVA,EMEA,19,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1464,LVA,EMEA,14,0.009574594731509624,0.13404432624113474,0.035824853102519844,2,0.14285714285714285,0,1,1,0,0,0,1,0,0,48,0,0,0,Low
Study_21,Site 1465,LVA,EMEA,11,0.1,0.18333333333333335,0.09574271077563382,6,0.5454545454545454,6,0,6,6,0,0,0,0,0,0,0,0,0,High
Study_21,Site 1466,LTU,EMEA,34,0.03667742051116608,0.3303656307129799,0.08374909814981489,8,0.23529411764705882,6,0,6,6,0,1,0,0,1,0,0,0,0,Low
Study_21,Site 1467,LTU,EMEA,101,0.06645824542536773,0.34060329067641687,0.09389874105814032,44,0.43564356435643564,30,6,36,31,0,6,0,0,122,0,2,0,0,Medium
Study_21,Site 1468,LTU,EMEA,84,0.05328218290374254,0.4075229357798165,0.09250851760545772,26,0.30952380952380953,21,2,23,25,2,0,0,0,0,0,8,0,0,Medium
Study_21,Site 1469,LTU,EMEA,39,0.050854700854700854,0.23333333333333334,0.08851840245027968,10,0.2564102564102564,10,0,10,13,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1470,LTU,EMEA,40,0.02291666666666667,0.18333333333333335,0.06140421164689934,5,0.125,5,0,5,5,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1471,LTU,EMEA,80,0.06043429742907802,0.2916666666666667,0.093623983604108,29,0.3625,24,1,25,25,2,0,1,0,0,29,0,1,0,Medium
Study_21,Site 1472,LTU,EMEA,28,0.03928571428571429,0.18333333333333335,0.07660683195342328,6,0.21428571428571427,6,0,6,6,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1473,LTU,EMEA,19,0.04385964912280702,0.23333333333333334,0.08805345709308002,4,0.21052631578947367,4,0,4,6,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1474,LTU,EMEA,26,0.08141025641025641,0.23333333333333334,0.09778967487838638,11,0.4230769230769231,11,0,11,13,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1475,LTU,EMEA,4,0.04511045094454601,0.18044180377818403,0.09022090188909201,2,0.5,0,1,1,0,0,1,0,0,24,0,0,0,0,Medium
Study_21,Site 1476,LTU,EMEA,24,0.07466097977663355,0.34791590493601465,0.11509169227592957,13,0.5416666666666666,7,1,8,7,1,2,0,0,104,0,1,0,0,Medium
Study_21,Site 1477,MYS,ASIA,24,0.06676797684338819,0.33073126142595977,0.1007632655875524,12,0.5,6,2,8,6,0,3,0,0,34,0,0,0,0,Medium
Study_21,Site 1478,MYS,ASIA,23,0.04202898550724638,0.23333333333333334,0.08209220690651829,5,0.21739130434782608,5,0,5,6,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1479,MYS,ASIA,40,0.05734594801223242,0.23333333333333334,0.08924469731888475,13,0.325,12,0,12,13,0,0,0,0,0,0,1,0,0,Medium
Study_21,Site 148,ITA,EMEA,6,0.061111111111111116,0.18333333333333335,0.09467292624062576,2,0.3333333333333333,2,0,2,2,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1480,MYS,ASIA,20,0.029691896024464835,0.22717125382263,0.07298046854612088,4,0.2,3,0,3,3,0,0,0,0,0,0,1,0,0,Low
Study_21,Site 1481,MYS,ASIA,28,0.06071428571428572,0.23333333333333334,0.09029151299664874,9,0.32142857142857145,9,0,9,10,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1482,MYS,ASIA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1483,MEX,AMERICA,17,0.03787281885231158,0.27717125382263,0.0864805502825964,4,0.23529411764705882,3,0,3,4,0,0,0,0,0,0,1,0,0,Low
Study_21,Site 1484,MEX,AMERICA,34,0.021568627450980395,0.18333333333333335,0.059956411182041786,4,0.11764705882352941,4,0,4,4,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1485,MEX,AMERICA,27,0.006790123456790124,0.18333333333333335,0.035282516450477135,1,0.037037037037037035,1,0,1,1,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1486,MEX,AMERICA,25,0.009333333333333334,0.23333333333333334,0.04666666666666666,1,0.04,1,0,1,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1487,MEX,AMERICA,21,0.043650793650793655,0.18333333333333335,0.08001322641986387,5,0.23809523809523808,5,0,5,5,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1488,MEX,AMERICA,12,0.06140395981087471,0.23333333333333334,0.09300466968247006,5,0.4166666666666667,3,1,4,4,0,0,2,0,0,21,0,0,0,Medium
Study_21,Site 1489,MEX,AMERICA,18,0.020370370370370372,0.18333333333333335,0.059286486119992515,2,0.1111111111111111,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 149,ITA,EMEA,8,0.052083333333333336,0.23333333333333334,0.0973610120462327,2,0.25,2,0,2,3,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1490,MEX,AMERICA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1491,MEX,AMERICA,25,0.022000000000000002,0.18333333333333335,0.060804787823182334,3,0.12,3,0,3,3,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1492,MEX,AMERICA,22,0.04770833333333333,0.31625,0.09370283204966104,7,0.3181818181818182,5,0,5,5,0,0,1,0,0,499,0,0,0,Medium
Study_21,Site 1493,MEX,AMERICA,17,0.010141054593683908,0.17239792809262644,0.04181263924491394,2,0.11764705882352941,0,1,1,0,0,1,0,0,2,0,0,0,0,Low
Study_21,Site 1494,MEX,AMERICA,24,0.020052083333333335,0.24791666666666667,0.06796963930647043,3,0.125,2,0,2,3,0,0,1,0,0,0,0,0,0,Low
Study_21,Site 1495,MEX,AMERICA,14,0.013095238095238096,0.18333333333333335,0.048997894350611144,1,0.07142857142857142,1,0,1,1,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1496,MEX,AMERICA,25,0.019352346130408288,0.2916666666666667,0.06850339253696934,4,0.16,1,1,2,1,1,1,0,0,56,0,0,0,0,Low
Study_21,Site 1497,MEX,AMERICA,9,0.0244212962962963,0.2197916666666667,0.07326388888888889,2,0.2222222222222222,1,0,1,1,0,0,0,0,0,0,0,1,0,Low
Study_21,Site 1498,MEX,AMERICA,41,0.024764120667522465,0.23333333333333334,0.06444245065989598,6,0.14634146341463414,5,1,6,6,0,0,0,0,0,0,0,0,1,Low
Study_21,Site 1499,MEX,AMERICA,30,0.006111111111111111,0.18333333333333335,0.03347193406976015,1,0.03333333333333333,1,0,1,1,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 15,SVK,EMEA,51,0.05561683006535949,0.23333333333333334,0.0874005085239814,16,0.3137254901960784,15,0,15,16,0,0,0,0,0,0,0,1,0,Medium
Study_21,Site 1500,NZL,ASIA,15,0.03666666666666667,0.18333333333333335,0.07590721152765896,3,0.2,3,0,3,3,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1501,NZL,ASIA,8,0.09166666666666667,0.18333333333333335,0.09799578870122228,4,0.5,4,0,4,4,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1502,NZL,ASIA,25,0.044000000000000004,0.18333333333333335,0.0799131472982457,6,0.24,6,0,6,6,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1503,NZL,ASIA,45,0.0624977317353917,0.33073126142595977,0.09726768599238096,17,0.37777777777777777,14,0,14,14,0,2,0,0,2,0,0,0,0,Medium
Study_21,Site 1504,NZL,ASIA,64,0.04567708333333333,0.23333333333333334,0.08034467128381138,16,0.25,15,1,16,16,0,1,0,0,0,0,0,0,0,Medium
Study_21,Site 1505,NZL,ASIA,30,0.044444444444444446,0.23333333333333334,0.08238928869363522,7,0.23333333333333334,7,0,7,9,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1506,NZL,ASIA,14,0.08035714285714286,0.3416666666666667,0.11819543892495084,6,0.42857142857142855,5,0,5,8,1,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1507,POL,EMEA,17,0.021568627450980395,0.18333333333333335,0.06088602338088156,2,0.11764705882352941,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1508,POL,EMEA,25,0.022000000000000002,0.18333333333333335,0.06080478782318233,3,0.12,3,0,3,3,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1509,POL,EMEA,14,0.01636904761904762,0.13333333333333333,0.04225432656608213,2,0.14285714285714285,0,2,2,0,0,0,15,0,0,0,0,0,0,Low
Study_21,Site 1510,POL,EMEA,39,0.06558760683760684,0.34125,0.10282067749739177,14,0.358974358974359,12,0,12,34,0,0,5,0,0,979,0,0,0,Medium
Study_21,Site 1511,POL,EMEA,24,0.03665282855982125,0.3351188299817185,0.08820102544922165,7,0.2916666666666667,3,1,4,3,0,2,0,0,31,0,0,0,0,Low
Study_21,Site 1512,POL,EMEA,10,0.06000000000000001,0.23333333333333334,0.09756289519340086,3,0.3,3,0,3,4,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1513,POL,EMEA,200,0.02931634995443593,0.23333333333333334,0.06809193336550311,38,0.19,26,6,32,29,0,5,0,0,70,0,2,0,0,Low
Study_21,Site 1514,POL,EMEA,112,0.0507424425437451,0.3581535648994516,0.09264599411506967,30,0.26785714285714285,27,0,27,42,1,1,0,0,77,0,0,0,0,Medium
Study_21,Site 1515,POL,EMEA,22,0.03333333333333333,0.18333333333333335,0.07237468644557458,4,0.18181818181818182,4,0,4,4,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1516,POL,EMEA,90,0.01201388888888889,0.2979166666666667,0.05095074738890628,6,0.06666666666666667,5,0,5,11,0,0,1,0,0,0,0,0,0,Low
Study_21,Site 1517,POL,EMEA,23,0.02391304347826087,0.18333333333333335,0.06313087395543335,3,0.13043478260869565,3,0,3,3,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1518,POL,EMEA,15,0.024444444444444446,0.18333333333333335,0.06450872546699138,2,0.13333333333333333,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1519,POL,EMEA,149,0.012108501118568232,0.24791666666666667,0.04624632797765519,11,0.0738255033557047,9,1,10,9,0,0,2,0,0,0,0,0,0,Low
Study_21,Site 1520,POL,EMEA,145,0.0324833312320074,0.23333333333333334,0.06967432907428454,35,0.2413793103448276,17,10,27,18,0,8,0,0,129,0,0,2,0,Low
Study_21,Site 1521,POL,EMEA,10,0.07333333333333333,0.18333333333333335,0.09467292624062575,4,0.4,4,0,4,4,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1522,POL,EMEA,38,0.039614885018762626,0.23333333333333334,0.07816671996633628,9,0.23684210526315788,7,1,8,8,0,1,0,0,1,0,0,0,0,Low
Study_21,Site 1523,POL,EMEA,27,0.05862685354458664,0.3829250457038392,0.10690812179229912,9,0.3333333333333333,7,0,7,11,0,1,0,0,8,0,0,0,0,Medium
Study_21,Site 1524,POL,EMEA,7,0.02619047619047619,0.18333333333333335,0.06929348671835833,1,0.14285714285714285,1,0,1,1,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1525,POL,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1526,POL,EMEA,49,0.040377282491944146,0.24791666666666667,0.08360368843725029,12,0.24489795918367346,8,2,10,15,1,0,2,0,0,0,0,0,3,Low
Study_21,Site 1527,POL,EMEA,96,0.04326282563985375,0.23333333333333334,0.0802439335219565,24,0.25,20,2,22,24,0,1,2,0,2,623,0,0,0,Low
Study_21,Site 1528,POL,EMEA,100,0.03347196590653966,0.2916666666666667,0.0752902926374772,20,0.2,16,1,17,18,1,1,0,0,27,0,0,0,2,Low
Study_21,Site 1529,POL,EMEA,3,0.1388888888888889,0.23333333333333334,0.12285191326386657,2,0.6666666666666666,2,0,2,4,0,0,0,0,0,0,0,0,0,High
Study_21,Site 153,NLD,EMEA,58,0.03477011494252873,0.18333333333333335,0.07249954511913632,11,0.1896551724137931,11,0,11,11,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1530,POL,EMEA,9,0.020370370370370372,0.18333333333333335,0.061111111111111116,1,0.1111111111111111,1,0,1,1,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1531,POL,EMEA,39,0.02820512820512821,0.18333333333333335,0.06701159083578587,6,0.15384615384615385,6,0,6,6,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1532,POL,EMEA,20,0.04833333333333334,0.23333333333333334,0.08650119155451488,5,0.25,5,0,5,6,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1533,POL,EMEA,37,0.02164414958174012,0.22717125382263,0.06332079354016246,6,0.16216216216216217,4,0,4,4,0,0,0,0,0,0,1,0,1,Low
Study_21,Site 1534,ROU,EMEA,27,0.013580246913580249,0.18333333333333335,0.048928046995998856,2,0.07407407407407407,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1535,ROU,EMEA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1536,ROU,EMEA,8,0.052083333333333336,0.23333333333333334,0.0973610120462327,2,0.25,2,0,2,3,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1537,ROU,EMEA,29,0.012643678160919542,0.18333333333333335,0.04727813104255336,2,0.06896551724137931,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1538,ROU,EMEA,37,0.009909909909909911,0.18333333333333335,0.04202796310810638,2,0.05405405405405406,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1539,ROU,EMEA,34,0.02843137254901961,0.23333333333333334,0.06993616759679046,5,0.14705882352941177,5,0,5,6,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 154,NLD,EMEA,42,0.04047619047619048,0.23333333333333334,0.07879021381658795,9,0.21428571428571427,9,0,9,10,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1540,ROU,EMEA,23,0.0318840579710145,0.18333333333333335,0.07105145444495814,4,0.17391304347826086,4,0,4,4,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1541,ROU,EMEA,47,0.07162096282754418,0.343528336380256,0.11291820694403462,31,0.6595744680851063,7,8,15,7,0,12,0,0,336,0,0,0,0,Medium
Study_21,Site 1542,ROU,EMEA,28,0.031689736223557065,0.23333333333333334,0.07131506985435178,6,0.21428571428571427,3,2,5,5,0,1,4,0,20,0,0,0,0,Low
Study_21,Site 1543,ROU,EMEA,27,0.013580246913580249,0.18333333333333335,0.04892804699599885,2,0.07407407407407407,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1544,ROU,EMEA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1545,ROU,EMEA,31,0.04111586168937116,0.18333333333333335,0.07740434874494836,8,0.25806451612903225,6,1,7,6,0,1,0,0,8,0,0,0,0,Low
Study_21,Site 1546,ROU,EMEA,40,0.03578125,0.23333333333333334,0.07568043296376298,9,0.225,7,1,8,9,0,0,0,0,0,0,0,2,0,Low
Study_21,Site 1547,ROU,EMEA,67,0.04319161075357159,0.23333333333333334,0.08154190963156097,16,0.23880597014925373,15,0,15,17,0,0,0,0,0,0,1,0,0,Low
Study_21,Site 1548,ROU,EMEA,13,0.02820512820512821,0.18333333333333335,0.06884786481822433,2,0.15384615384615385,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1549,ROU,EMEA,6,0.05905037578712167,0.177151127361365,0.09148044880432475,4,0.6666666666666666,0,2,2,0,0,2,0,0,30,0,0,0,0,Medium
Study_21,Site 155,NLD,EMEA,42,0.020591058763931108,0.18333333333333335,0.0571533477499142,6,0.14285714285714285,4,1,5,4,0,0,1,0,0,28,0,0,0,Low
Study_21,Site 1550,ROU,EMEA,15,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1551,ROU,EMEA,11,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1552,ROU,EMEA,21,0.06587301587301587,0.23333333333333334,0.09638986093467139,7,0.3333333333333333,7,0,7,9,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1553,SVN,EMEA,32,0.014885323830743449,0.23333333333333334,0.05208167828373674,4,0.125,1,2,3,11,0,1,0,0,27,0,0,1,0,Low
Study_21,Site 1554,SVN,EMEA,9,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1555,SVN,EMEA,11,0.10745886654478976,0.24166666666666667,0.1046539395759726,12,1.0909090909090908,0,6,6,0,0,7,0,0,432,0,0,0,0,High
Study_21,Site 1556,SVN,EMEA,25,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1557,SVN,EMEA,22,0.02145286002224076,0.2197916666666667,0.06036917877903943,4,0.18181818181818182,2,1,3,2,0,0,0,0,0,0,1,1,0,Low
Study_21,Site 1558,ZAF,EMEA,25,0.014666666666666668,0.18333333333333335,0.05076270138449934,2,0.08,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1559,ZAF,EMEA,52,0.021153846153846155,0.18333333333333335,0.05914379882257658,6,0.11538461538461539,6,0,6,6,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 156,NLD,EMEA,29,0.05639777451699682,0.3022021276595745,0.09546814669404032,10,0.3448275862068966,8,0,8,9,0,0,2,0,0,76,0,0,0,Medium
Study_21,Site 1560,ZAF,EMEA,35,0.08892857142857144,0.2916666666666667,0.10050395307897331,18,0.5142857142857142,16,0,16,16,1,0,2,0,0,0,0,0,0,Medium
Study_21,Site 1561,ZAF,EMEA,39,0.046859404053188336,0.18333333333333335,0.08084680985416785,11,0.28205128205128205,9,1,10,9,0,1,0,0,16,0,0,0,0,Medium
Study_21,Site 1562,ZAF,EMEA,44,0.02916666666666667,0.18333333333333335,0.0678313953211525,7,0.1590909090909091,7,0,7,7,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1563,ZAF,EMEA,11,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1564,ZAF,EMEA,9,0.020370370370370372,0.18333333333333335,0.061111111111111116,1,0.1111111111111111,1,0,1,1,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1565,ZAF,EMEA,21,0.033557644873915445,0.3380438756855576,0.0888390280202273,5,0.23809523809523808,3,0,3,3,0,1,0,0,22,0,0,0,0,Low
Study_21,Site 1566,ZAF,EMEA,15,0.04888888888888889,0.18333333333333335,0.08391857983979498,4,0.26666666666666666,4,0,4,4,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1567,ZAF,EMEA,25,0.03528775137111518,0.3321937842778794,0.08661586862055806,6,0.24,4,0,4,4,0,1,0,0,6,0,0,0,0,Low
Study_21,Site 1568,ZAF,EMEA,31,0.011827956989247313,0.18333333333333335,0.04578402365436304,2,0.06451612903225806,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1569,ZAF,EMEA,11,0.03333333333333333,0.18333333333333335,0.07416198487095664,2,0.18181818181818182,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 157,NLD,EMEA,72,0.028694261695906435,0.18333333333333335,0.0663826651837607,12,0.16666666666666666,11,1,12,11,0,0,0,0,0,0,0,0,3,Low
Study_21,Site 1570,ZAF,EMEA,4,0.1375,0.18333333333333335,0.09166666666666667,3,0.75,3,0,3,3,0,0,0,0,0,0,0,0,0,High
Study_21,Site 1571,ZAF,EMEA,28,0.019642857142857146,0.18333333333333335,0.05774457226529861,3,0.10714285714285714,3,0,3,3,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1572,ZAF,EMEA,44,0.055106907894736844,0.18333333333333335,0.08197984448981349,15,0.3409090909090909,12,3,15,12,0,0,5,0,0,0,0,1,1,Medium
Study_21,Site 1573,ZAF,EMEA,41,0.04568089430894309,0.22291666666666668,0.08164486082698652,11,0.2682926829268293,10,0,10,10,0,0,0,0,0,0,0,2,0,Medium
Study_21,Site 1574,ZAF,EMEA,8,0.09166666666666667,0.18333333333333335,0.09799578870122228,4,0.5,4,0,4,4,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1575,KOR,ASIA,14,0.05238095238095238,0.18333333333333335,0.08594799233872416,4,0.2857142857142857,4,0,4,4,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1576,KOR,ASIA,15,0.03666666666666667,0.18333333333333335,0.07590721152765896,3,0.2,3,0,3,3,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1577,KOR,ASIA,12,0.04583333333333334,0.18333333333333335,0.082915619758885,3,0.25,3,0,3,3,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1578,KOR,ASIA,18,0.061111111111111116,0.18333333333333335,0.08892972917998877,6,0.3333333333333333,6,0,6,6,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1579,KOR,ASIA,36,0.05051902820251444,0.35201834862385323,0.09272503238497319,11,0.3055555555555556,9,0,9,9,1,0,0,0,0,0,4,0,0,Medium
Study_21,Site 158,NLD,EMEA,42,0.033163648762369054,0.23333333333333334,0.07560175891086941,8,0.19047619047619047,6,1,7,8,0,1,0,0,58,0,0,0,0,Low
Study_21,Site 1580,KOR,ASIA,39,0.019969312602291327,0.28880319148936173,0.06288846692887946,6,0.15384615384615385,3,1,4,3,0,1,1,0,0,20,0,0,0,Low
Study_21,Site 1581,KOR,ASIA,12,0.030555555555555558,0.18333333333333335,0.07136240321480627,2,0.16666666666666666,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1582,KOR,ASIA,38,0.01628520843392886,0.18333333333333335,0.05080276862763905,4,0.10526315789473684,3,1,4,3,0,0,0,0,0,0,1,0,0,Low
Study_21,Site 1583,KOR,ASIA,27,0.017845873340369314,0.24916273921137821,0.06433723868259743,5,0.18518518518518517,2,0,2,1,0,1,0,0,77,0,4,0,0,Low
Study_21,Site 1584,KOR,ASIA,18,0.010185185185185186,0.18333333333333335,0.043212081072511246,1,0.05555555555555555,1,0,1,1,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1585,KOR,ASIA,25,0.014666666666666668,0.18333333333333335,0.05076270138449934,2,0.08,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1586,KOR,ASIA,19,0.03859649122807018,0.18333333333333335,0.07678988318681085,4,0.21052631578947367,4,0,4,4,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1587,KOR,ASIA,18,0.020370370370370372,0.18333333333333335,0.05928648611999251,2,0.1111111111111111,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1588,KOR,ASIA,5,0.03666666666666667,0.18333333333333335,0.08198915917499229,1,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1589,KOR,ASIA,26,0.02317871437498092,0.22717125382263,0.06577776520514166,5,0.19230769230769232,2,1,3,2,0,1,0,0,56,0,1,0,0,Low
Study_21,Site 159,NLD,EMEA,28,0.013095238095238096,0.18333333333333335,0.04808196509535486,2,0.07142857142857142,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1590,KOR,ASIA,11,0.03333333333333333,0.18333333333333335,0.07416198487095664,2,0.18181818181818182,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1591,KOR,ASIA,16,0.04583333333333334,0.18333333333333335,0.08198915917499229,4,0.25,4,0,4,4,0,0,0,0,0,0,0,0,0,Medium
Study_21,Site 1592,SWE,EMEA,26,0.037179487179487186,0.23333333333333334,0.07821731725103283,5,0.19230769230769232,5,0,5,6,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1593,SWE,EMEA,31,0.008134556574923549,0.18333333333333335,0.03478432073871419,2,0.06451612903225806,1,1,2,1,0,0,0,0,0,0,1,0,0,Low
Study_21,Site 1594,SWE,EMEA,25,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1595,SWE,EMEA,25,0.007333333333333334,0.18333333333333335,0.036666666666666674,1,0.04,1,0,1,1,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1596,SWE,EMEA,13,0.02820512820512821,0.18333333333333335,0.06884786481822433,2,0.15384615384615385,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1597,SWE,EMEA,10,0.03666666666666667,0.18333333333333335,0.07730012058189373,2,0.2,2,0,2,2,0,0,0,0,0,0,0,0,0,Low
Study_21,Site 1598,SWE,EMEA,16,0.045149870505789155,0.18333333333333335,0.08080355026727117,5,0.3125,3,1,4,3,0,1,0,0,2,0,0,0,0,Medium
